"profile_label","time_set","nivel_educ","day_type","mean_hours","se_hours"
"Profile_6","t_cgt",3,"Día de fin de semana",4.95183895618607,0.598375529261533
"Profile_6","t_tcnr",1,"Día de semana",1,0
"Profile_6","t_tcnr",2,"Día de semana",0.718278774792191,0.182896287677645
"Profile_6","t_tcnr",3,"Día de semana",0.408513744835568,0.0856103339234911
"Profile_6","t_tcnr",1,"Día de fin de semana",0,0
"Profile_6","t_tcnr",2,"Día de fin de semana",0.762811336434685,0.225649556839435
"Profile_6","t_tcnr",3,"Día de fin de semana",0.432174932361591,0.17606855955339
"Profile_6","t_tdnr",1,"Día de semana",5.03105303020938,2.00187952823833
"Profile_6","t_tdnr",2,"Día de semana",3.25091031138489,0.301691397653242
"Profile_6","t_tdnr",3,"Día de semana",2.52110631916054,0.24944265221426
"Profile_6","t_tdnr",1,"Día de fin de semana",2.14553526586237,1.2261739902996
"Profile_6","t_tdnr",2,"Día de fin de semana",2.84084468891386,0.240150049980812
"Profile_6","t_tdnr",3,"Día de fin de semana",2.66317207374241,0.363997213266543
"Profile_6","t_tnr",1,"Día de semana",9.8531608773234,4.10624149732649
"Profile_6","t_tnr",2,"Día de semana",3.38400846976081,0.301758807340749
"Profile_6","t_tnr",3,"Día de semana",2.68379021546901,0.266014497143323
"Profile_6","t_tnr",1,"Día de fin de semana",8.44730088970955,5.96217129354377
"Profile_6","t_tnr",2,"Día de fin de semana",3.36557413944836,0.298266260742621
"Profile_6","t_tnr",3,"Día de fin de semana",2.86552384298235,0.381511249071766
"Profile_6","t_to",1,"Día de semana",6.8861189151279,1.8168227831922
"Profile_6","t_to",2,"Día de semana",8.76849691165262,0.388926518234033
"Profile_6","t_to",3,"Día de semana",8.42674222106829,0.228204770448307
"Profile_6","t_to",1,"Día de fin de semana",8.56184659457436,0.227237252423437
"Profile_6","t_to",2,"Día de fin de semana",7.8447129511774,0.570943081185496
"Profile_6","t_to",3,"Día de fin de semana",6.8002667783888,0.798868932713049
"Profile_6","t_tvaoh",1,"Día de semana",11.1190602293357,3.53352921037803
"Profile_6","t_tvaoh",2,"Día de semana",2.00004738842006,0.317870951748682
"Profile_6","t_tvaoh",3,"Día de semana",2.1431500630143,1.00602583793187
"Profile_6","t_tvaoh",1,"Día de fin de semana",16,0
"Profile_6","t_tvaoh",2,"Día de fin de semana",3.54973459854442,0.840366256449694
"Profile_6","t_tvaoh",3,"Día de fin de semana",1.74687593975699,0.743719961185997
